filename,split,kelas,alasan,laplacian_var,width,height
2026-01-19-21-44-13_mp4-0202_jpg.rf.74c2c4eab6e79052d0405e5e8ee540d0_0.jpg,train,REAL_13,terlalu_kecil,2088.9533267580405,54,22
2026-01-19-21-44-13_mp4-0234_jpg.rf.19bf5a5f10e001ba1c93b83bb93258a2_0.jpg,train,R1,blur,32.34897199590555,159,123
2026-01-19-21-44-13_mp4-0234_jpg.rf.19bf5a5f10e001ba1c93b83bb93258a2_1.jpg,train,R1,blur,22.92443709515391,155,68
2026-01-19-21-44-13_mp4-0236_jpg.rf.bc5fae8388182a2c898ae1b5494e5c58_0.jpg,train,FAKE_8,terlalu_kecil,248.2250692520776,72,19
2026-01-19-21-44-13_mp4-0239_jpg.rf.7d2bb3c910e746f26e3bdccbc10a2186_2.jpg,train,FAKE_4,terlalu_kecil,1254.7227851304674,57,15
2026-01-19-21-44-13_mp4-0239_jpg.rf.7d2bb3c910e746f26e3bdccbc10a2186_3.jpg,train,REAL_13,terlalu_kecil,1934.6246913580246,54,20
2026-01-19-21-44-13_mp4-0239_jpg.rf.7d2bb3c910e746f26e3bdccbc10a2186_8.jpg,train,REAL_7,terlalu_kecil,3926.173605442177,45,7
2026-01-19-21-44-13_mp4-0262_jpg.rf.b4ada9cb5e9766fa86c76ed55c694525_1.jpg,train,R1,blur,45.48667540253938,140,107
2026-01-19-21-44-13_mp4-0267_jpg.rf.cf1dfbaf312cfdfb9017f5d52ed434a0_0.jpg,train,R1,blur,45.57663525140216,170,148
2026-01-19-21-44-13_mp4-0279_jpg.rf.a3521c24ab1ad7c413777c5606e10d62_1.jpg,train,R1,blur,28.76683324361201,159,106
2026-01-19-21-44-13_mp4-0279_jpg.rf.a3521c24ab1ad7c413777c5606e10d62_2.jpg,train,R1,blur,31.77100990212412,140,70
2026-01-19-21-44-13_mp4-0284_jpg.rf.9b6d4260520245f23491049db5d0784d_1.jpg,train,FAKE_3,terlalu_kecil,750.886338873136,96,23
2026-01-19-21-44-13_mp4-0286_jpg.rf.fad97b5c3d3f1f1442b5d936448e73a6_1.jpg,train,FAKE_3,terlalu_kecil,351.72458635270823,91,22
2026-01-19-21-44-13_mp4-0292_jpg.rf.cadf196dd1fe8410fb2982b41b085b92_1.jpg,train,FAKE_3,terlalu_kecil,3211.2908466526715,82,22
2026-01-19-21-44-13_mp4-0292_jpg.rf.cadf196dd1fe8410fb2982b41b085b92_2.jpg,train,R1,terlalu_kecil,394.8024411410655,72,21
2026-01-19-21-44-13_mp4-0292_jpg.rf.cadf196dd1fe8410fb2982b41b085b92_4.jpg,train,FAKE_8,terlalu_kecil,2411.900739529183,92,24
2026-01-19-21-44-13_mp4-0292_jpg.rf.cadf196dd1fe8410fb2982b41b085b92_5.jpg,train,FAKE_4,terlalu_kecil,749.2530919970568,32,19
2026-01-19-21-44-13_mp4-0294_jpg.rf.202594a4945cf71750b7ebe448f5c69e_1.jpg,train,FAKE_8,terlalu_kecil,541.4072064230031,91,24
2026-01-19-21-44-13_mp4-0294_jpg.rf.202594a4945cf71750b7ebe448f5c69e_6.jpg,train,R1,terlalu_kecil,765.8350246290062,66,18
2026-01-19-21-44-13_mp4-0321_jpg.rf.4ed55f6be75f434d9cae0b8384c9f68e_1.jpg,train,R1,terlalu_kecil,442.8903183271488,54,23
2026-01-19-21-44-13_mp4-0321_jpg.rf.4ed55f6be75f434d9cae0b8384c9f68e_4.jpg,train,REAL_7,terlalu_kecil,2777.5060482141325,34,11
2026-01-19-21-44-13_mp4-0344_jpg.rf.1cddbf8257d0f1c5d0e5e8baf67a8551_0.jpg,train,REAL_14,terlalu_kecil,392.61698486561113,67,18
2026-01-19-21-44-13_mp4-0383_jpg.rf.520f1d8f3d39ecf2a257a0d13ebf9d71_1.jpg,train,REAL_7,terlalu_kecil,2716.9812733224976,38,11
2026-01-19-21-44-13_mp4-0383_jpg.rf.520f1d8f3d39ecf2a257a0d13ebf9d71_2.jpg,train,FAKE_1,terlalu_kecil,1019.5229069010417,40,24
2026-01-19-21-44-13_mp4-0404_jpg.rf.d72711b74f0f3f40bb26cb0353b1514d_0.jpg,train,FAKE_2,terlalu_kecil,2723.314083286946,58,19
2026-01-19-21-44-13_mp4-0404_jpg.rf.d72711b74f0f3f40bb26cb0353b1514d_1.jpg,train,FAKE_3,terlalu_kecil,1728.46652129447,65,18
2026-01-19-21-44-13_mp4-0421_jpg.rf.6001e994c49ae1733abdb2bcae2208d7_1.jpg,train,FAKE_1,terlalu_kecil,750.6196175918928,45,21
2026-01-19-21-44-13_mp4-0424_jpg.rf.e12026ee7b9ca8dd13ece6ba6ac4c7d1_0.jpg,train,FAKE_14,terlalu_kecil,487.84723497602283,36,22
2026-01-19-21-44-13_mp4-0431_jpg.rf.7a1cbde166f4c3752dd713e1784556b3_0.jpg,train,FAKE_2,terlalu_kecil,275.1411476048753,48,14
2026-01-19-21-44-13_mp4-0434_jpg.rf.6d6bbb4ac6d82ec10dd8af20ab8fcb9f_0.jpg,train,FAKE_3,terlalu_kecil,1501.7572045766974,78,22
2026-01-19-21-44-13_mp4-0434_jpg.rf.6d6bbb4ac6d82ec10dd8af20ab8fcb9f_1.jpg,train,FAKE_2,terlalu_kecil,735.5016412775674,86,24
2026-01-19-21-44-13_mp4-0437_jpg.rf.4071ae954273d826e869001f21643236_0.jpg,train,FAKE_3,terlalu_kecil,2146.1053115148306,71,19
2026-01-19-21-44-13_mp4-0437_jpg.rf.4071ae954273d826e869001f21643236_1.jpg,train,FAKE_2,terlalu_kecil,535.1258858597203,59,22
2026-01-19-21-44-13_mp4-0441_jpg.rf.389dfe40b9327c87ab3952a8ddf20b72_0.jpg,train,FAKE_3,terlalu_kecil,425.00570052346274,74,19
2026-01-19-21-44-13_mp4-0441_jpg.rf.389dfe40b9327c87ab3952a8ddf20b72_1.jpg,train,FAKE_2,terlalu_kecil,205.14919494459832,48,19
2026-01-19-21-44-13_mp4-0451_jpg.rf.8379512a986128a0417642d462cb4093_0.jpg,train,FAKE_9,terlalu_kecil,1487.5475489304379,41,22
2026-01-19-21-44-13_mp4-0454_jpg.rf.127d75e2d37b95b2199bc606dd885941_0.jpg,train,FAKE_9,terlalu_kecil,1617.857598140496,40,22
2026-01-19-21-44-13_mp4-0458_jpg.rf.c4807aaa8822406a7df897fa6d4ee42c_0.jpg,train,FAKE_3,terlalu_kecil,482.8404806665024,52,12
2026-01-19-21-44-13_mp4-0464_jpg.rf.b1cd4e121e3857213b29488851d17a29_1.jpg,train,FAKE_9,terlalu_kecil,145.81950044432693,41,18
2026-01-19-21-44-13_mp4-0464_jpg.rf.b1cd4e121e3857213b29488851d17a29_3.jpg,train,FAKE_12,terlalu_kecil,500.48249896677623,43,21
2026-01-19-21-44-13_mp4-0464_jpg.rf.b1cd4e121e3857213b29488851d17a29_4.jpg,train,REAL_13,terlalu_kecil,81.72923349472399,31,22
2026-01-19-21-44-13_mp4-0464_jpg.rf.b1cd4e121e3857213b29488851d17a29_5.jpg,train,REAL_1,terlalu_kecil,241.57234712886415,43,21
2026-01-19-21-44-13_mp4-0482_jpg.rf.f19d7c16b4cce02cb042be198f929200_3.jpg,train,R1,terlalu_kecil,401.0898387675383,28,16
2026-01-19-21-44-13_mp4-0482_jpg.rf.f19d7c16b4cce02cb042be198f929200_4.jpg,train,FAKE_4,terlalu_kecil,576.7508800577037,95,19
2026-01-19-21-44-13_mp4-0509_jpg.rf.fc447cc7cdc875131a23c40843a7deec_0.jpg,train,FAKE_14,terlalu_kecil,2267.760572103857,27,19
2026-01-19-21-44-13_mp4-0531_jpg.rf.d90b8bcb718b2eb2d2bd702b3a7df518_2.jpg,train,R1,terlalu_kecil,2042.5745804520154,42,22
2026-01-19-21-44-13_mp4-0531_jpg.rf.d90b8bcb718b2eb2d2bd702b3a7df518_7.jpg,train,FAKE_4,terlalu_kecil,1032.3761314313354,114,14
2026-01-19-21-44-13_mp4-0535_jpg.rf.b25b44a19df24e6c380fa11e02c39894_5.jpg,train,FAKE_4,terlalu_kecil,114.30507376543207,120,15
2026-01-19-21-44-13_mp4-0535_jpg.rf.b25b44a19df24e6c380fa11e02c39894_6.jpg,train,R1,terlalu_kecil,172.6655097413115,42,21
2026-01-19-21-44-13_mp4-0535_jpg.rf.b25b44a19df24e6c380fa11e02c39894_7.jpg,train,FAKE_1,blur,42.387501188712896,117,54
2026-01-19-21-44-13_mp4-0540_jpg.rf.2ec44d7b4fca82de0dea4b00e0f26825_3.jpg,train,R1,terlalu_kecil,897.905758518118,43,20
2026-01-19-21-44-13_mp4-0540_jpg.rf.2ec44d7b4fca82de0dea4b00e0f26825_6.jpg,train,REAL_2,terlalu_kecil,1032.1202228673833,47,22
2026-01-19-21-44-13_mp4-0540_jpg.rf.2ec44d7b4fca82de0dea4b00e0f26825_7.jpg,train,FAKE_4,terlalu_kecil,483.5056284956137,114,13
2026-01-19-21-44-13_mp4-0544_jpg.rf.83da6c8aa90d8d7ae550d055b9d6e87d_3.jpg,train,R1,terlalu_kecil,1327.3650738617685,52,24
2026-01-19-21-44-13_mp4-0574_jpg.rf.b69f394808485cfe9786158630a5b3dd_3.jpg,train,FAKE_4,terlalu_kecil,865.561153783116,74,19
2026-01-19-21-44-13_mp4-0574_jpg.rf.b69f394808485cfe9786158630a5b3dd_7.jpg,train,R1,terlalu_kecil,707.3900360933327,42,13
2026-01-19-21-44-13_mp4-0588_jpg.rf.f60b979c3a59e18d57ee6f8140b035f5_0.jpg,train,FAKE_12,blur,35.68690500991083,265,108
2026-01-19-21-44-13_mp4-0588_jpg.rf.f60b979c3a59e18d57ee6f8140b035f5_1.jpg,train,FAKE_2,blur,49.992179608585865,96,55
2026-01-19-21-44-13_mp4-0599_jpg.rf.4c46f3c94ef2c8f8a8cfcec5f3b61622_3.jpg,train,FAKE_14,terlalu_kecil,68.11638821744671,86,21
2026-01-19-21-44-13_mp4-0612_jpg.rf.ba1817c6639fc607840ca978ad9d2668_1.jpg,train,FAKE_14,terlalu_kecil,1884.2041811822764,84,17
2026-01-19-21-44-13_mp4-0616_jpg.rf.acef47af667c409dee25ca6993aa860e_2.jpg,train,FAKE_14,terlalu_kecil,2682.663984811596,78,16
2026-01-19-21-44-13_mp4-0616_jpg.rf.acef47af667c409dee25ca6993aa860e_4.jpg,train,R1,terlalu_kecil,1958.4610080602815,46,12
2026-01-19-21-44-13_mp4-0616_jpg.rf.acef47af667c409dee25ca6993aa860e_5.jpg,train,REAL_2,terlalu_kecil,774.0168805803571,42,16
2026-01-19-21-44-13_mp4-0619_jpg.rf.225708372c9e8d49a43042d186ee5f83_2.jpg,train,R1,terlalu_kecil,1392.2280325443787,40,13
2026-01-19-21-44-13_mp4-0619_jpg.rf.225708372c9e8d49a43042d186ee5f83_5.jpg,train,FAKE_14,terlalu_kecil,1424.669565972222,75,16
2026-01-19-21-44-13_mp4-0619_jpg.rf.225708372c9e8d49a43042d186ee5f83_7.jpg,train,REAL_2,terlalu_kecil,1179.8313137755101,48,14
2026-01-19-21-44-13_mp4-0641_jpg.rf.5fa8c9e805f61942496111719a15e7c3_6.jpg,train,R1,terlalu_kecil,1580.9169223464094,39,12
2026-01-19-21-44-13_mp4-0641_jpg.rf.5fa8c9e805f61942496111719a15e7c3_7.jpg,train,REAL_2,terlalu_kecil,3048.396590053917,81,16
2026-01-19-21-44-13_mp4-0650_jpg.rf.8920de964259b36a68ba5a83bc4a3ead_3.jpg,train,R1,terlalu_kecil,2096.4065602375304,29,13
2026-01-19-21-44-13_mp4-0650_jpg.rf.8920de964259b36a68ba5a83bc4a3ead_7.jpg,train,FAKE_14,terlalu_kecil,4493.771385934076,74,16
2026-01-19-21-44-13_mp4-0702_jpg.rf.83a7275651951aa04c84f6b2130d5aab_3.jpg,train,REAL_2,terlalu_kecil,1669.4592839563852,62,21
2026-01-19-21-44-13_mp4-0702_jpg.rf.83a7275651951aa04c84f6b2130d5aab_4.jpg,train,FAKE_14,terlalu_kecil,1170.2229225023343,42,17
2026-01-19-21-44-13_mp4-0707_jpg.rf.dc0b2fc9636646a238851c6f06d8db1f_5.jpg,train,REAL_2,terlalu_kecil,1409.623742858055,59,15
2026-01-19-21-44-13_mp4-0707_jpg.rf.dc0b2fc9636646a238851c6f06d8db1f_7.jpg,train,FAKE_14,terlalu_kecil,1497.3951862673484,74,15
2026-01-19-21-44-13_mp4-0707_jpg.rf.dc0b2fc9636646a238851c6f06d8db1f_8.jpg,train,R1,terlalu_kecil,3300.027868517517,43,15
2026-01-19-21-44-13_mp4-0728_jpg.rf.c4d4c639b4ce1aa581242430ca2d8eb9_3.jpg,train,REAL_2,terlalu_kecil,1255.2891910117642,76,18
2026-01-19-21-44-13_mp4-0728_jpg.rf.c4d4c639b4ce1aa581242430ca2d8eb9_4.jpg,train,REAL_5,terlalu_kecil,600.2500942817619,49,23
2026-01-19-21-44-13_mp4-0728_jpg.rf.c4d4c639b4ce1aa581242430ca2d8eb9_9.jpg,train,FAKE_14,terlalu_kecil,215.77535728320987,76,17
2026-01-19-21-44-13_mp4-0740_jpg.rf.9df89de9f460204f78e665d194a20738_0.jpg,train,FAKE_14,terlalu_kecil,700.3701925390932,71,21
2026-01-19-21-44-13_mp4-0740_jpg.rf.9df89de9f460204f78e665d194a20738_4.jpg,train,FAKE_11,blur,15.754694938358458,205,37
2026-01-19-21-44-13_mp4-0746_jpg.rf.f79fa0664b09fe447a7873bc9146ed6f_0.jpg,train,FAKE_14,terlalu_kecil,1211.8411631914387,64,19
2026-01-19-21-44-13_mp4-0750_jpg.rf.912072e28ff67002fcdc83b050d82978_0.jpg,train,FAKE_14,terlalu_kecil,369.22618236681404,67,22
2026-01-19-21-44-13_mp4-0750_jpg.rf.912072e28ff67002fcdc83b050d82978_4.jpg,train,FAKE_2,terlalu_kecil,629.6946368113266,76,24
2026-01-19-21-44-13_mp4-0755_jpg.rf.6249abf7de9802388f285d09373b8ad4_2.jpg,train,FAKE_12,terlalu_kecil,3685.952428668696,93,18
2026-01-19-21-44-13_mp4-0758_jpg.rf.308f4494431ce2b6a389051d624af557_0.jpg,train,FAKE_12,terlalu_kecil,441.6618669292355,88,20
2026-01-19-21-44-13_mp4-0763_jpg.rf.7214f62de825c8bfb3dfecad92e61e78_0.jpg,train,FAKE_14,terlalu_kecil,1374.805669190997,39,18
2026-01-19-21-44-13_mp4-0763_jpg.rf.7214f62de825c8bfb3dfecad92e61e78_2.jpg,train,FAKE_12,terlalu_kecil,715.7036797355829,93,22
2026-01-19-21-44-13_mp4-0765_jpg.rf.512b236572c6811a4230e996e9268217_0.jpg,train,REAL_1,blur,25.60272508444993,253,120
2026-01-19-21-44-13_mp4-0772_jpg.rf.aed428f1221f831727b92978d4abef00_0.jpg,train,FAKE_12,terlalu_kecil,1743.0038941552955,91,20
2026-01-19-21-44-13_mp4-0780_jpg.rf.bdc4056485fe1d69fe166bca7df858e4_4.jpg,train,FAKE_12,terlalu_kecil,236.25771187764323,102,24
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_0.jpg,train,FAKE_14,terlalu_kecil,2434.493700597414,57,19
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_1.jpg,train,FAKE_12,terlalu_kecil,3876.1012787189147,94,22
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_2.jpg,train,FAKE_7,terlalu_kecil,1495.06828096,125,20
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_3.jpg,train,REAL_1,blur,49.096055486378056,197,101
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_6.jpg,train,FAKE_2,terlalu_kecil,2096.913825660724,71,17
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_7.jpg,train,R1,terlalu_kecil,498.10510293901905,22,13
2026-01-19-21-44-13_mp4-0781_jpg.rf.422751df5d6e70975eed54198754b5ec_8.jpg,train,R1,terlalu_kecil,323.22360544217685,21,10
2026-01-19-21-44-13_mp4-0789_jpg.rf.eecf878a68a079325b45f0d58f0424d6_0.jpg,train,FAKE_14,terlalu_kecil,1924.3923182397957,56,20
2026-01-19-21-44-13_mp4-0789_jpg.rf.eecf878a68a079325b45f0d58f0424d6_3.jpg,train,FAKE_14,terlalu_kecil,672.7662489149305,16,12
2026-01-19-21-44-13_mp4-0789_jpg.rf.eecf878a68a079325b45f0d58f0424d6_5.jpg,train,FAKE_7,terlalu_kecil,726.4572290520414,114,11
2026-01-19-21-44-13_mp4-0789_jpg.rf.eecf878a68a079325b45f0d58f0424d6_6.jpg,train,FAKE_2,terlalu_kecil,607.1759708193041,66,15
2026-01-19-21-44-13_mp4-0793_jpg.rf.7c3421eed031fd28c9b01d99921e604b_1.jpg,train,FAKE_14,terlalu_kecil,939.6539888888889,50,18
2026-01-19-21-44-13_mp4-0801_jpg.rf.52dc3ef041581f642456434aada11b61_0.jpg,train,REAL_3,blur,47.07704360628931,167,90
2026-01-19-21-44-13_mp4-0802_jpg.rf.3822443740f89d42291e450764459d55_0.jpg,train,REAL_3,blur,26.541029207678545,162,95
2026-01-19-21-44-13_mp4-0814_jpg.rf.cc9ae9147544c969859f2fdae18d4e43_2.jpg,train,FAKE_14,terlalu_kecil,213.0281145840284,51,22
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_2.jpg,train,FAKE_14,terlalu_kecil,7393.201689362645,46,18
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_3.jpg,train,FAKE_14,terlalu_kecil,1728.5673437500002,16,10
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_4.jpg,train,R1,terlalu_kecil,1311.1066089965395,17,10
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_5.jpg,train,FAKE_1,terlalu_kecil,915.7984656336565,19,16
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_6.jpg,train,FAKE_5,terlalu_kecil,3533.9096245738983,74,12
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_7.jpg,train,R1,terlalu_kecil,779.2333910034603,17,10
2026-01-19-21-44-13_mp4-0825_jpg.rf.c83070896015e06c6b49b09c5f410973_8.jpg,train,R1,terlalu_kecil,1175.1993425605538,17,10
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_1.jpg,train,FAKE_14,terlalu_kecil,4044.8564467699457,45,19
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_3.jpg,train,REAL_5,terlalu_kecil,1921.791715869953,89,21
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_4.jpg,train,FAKE_5,terlalu_kecil,1179.472711111111,75,12
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_5.jpg,train,R1,terlalu_kecil,883.2082380734644,18,9
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_6.jpg,train,R1,terlalu_kecil,1337.4475308641975,18,9
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_7.jpg,train,R1,terlalu_kecil,1347.70172229843,18,9
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_8.jpg,train,R1,terlalu_kecil,1079.3367245846669,18,9
2026-01-19-21-44-13_mp4-0829_jpg.rf.22d37ee36ec0427e2e385589d1d64cc7_9.jpg,train,FAKE_14,terlalu_kecil,1932.8155555555554,18,10
